timestamp,cpu_percent,mem_used_mb,mem_total_mb,mem_percent,load_1m
2026-05-26T19:01:14+00:00,9.4,353,1963,18.02,0.21
2026-05-26T19:01:15+00:00,100,353,1963,18.02,0.21
2026-05-26T19:01:17+00:00,3.1,353,1963,18.02,0.21
2026-05-26T19:01:18+00:00,5.9,353,1963,18.02,0.21
2026-05-26T19:01:19+00:00,8.6,353,1963,18.02,0.20
2026-05-26T19:01:20+00:00,3.1,353,1963,18.02,0.20
2026-05-26T19:01:21+00:00,3.2,353,1963,18.02,0.20
2026-05-26T19:01:23+00:00,3.2,353,1963,18.02,0.20
2026-05-26T19:01:24+00:00,8.6,353,1963,18.01,0.18
2026-05-26T19:01:25+00:00,5.9,353,1963,18.01,0.18
2026-05-26T19:01:26+00:00,5.9,353,1963,18.01,0.18
2026-05-26T19:01:28+00:00,6.2,353,1963,18.01,0.18
2026-05-26T19:01:29+00:00,100,353,1963,18.01,0.25
2026-05-26T19:01:30+00:00,8.6,353,1963,18.01,0.25
2026-05-26T19:01:31+00:00,5.9,353,1963,18.01,0.25
2026-05-26T19:01:32+00:00,6.1,353,1963,18.01,0.25
2026-05-26T19:01:34+00:00,9.1,353,1963,18.01,0.22
2026-05-26T19:01:35+00:00,3.1,353,1963,18.01,0.22
2026-05-26T19:01:36+00:00,3.1,353,1963,18.01,0.22
2026-05-26T19:01:37+00:00,6.1,353,1963,18.01,0.22
2026-05-26T19:01:38+00:00,8.8,353,1963,18.01,0.22
2026-05-26T19:01:40+00:00,5.7,353,1963,18.01,0.21
2026-05-26T19:01:41+00:00,6.2,353,1963,18.01,0.21
2026-05-26T19:01:42+00:00,100,353,1963,18.01,0.21
2026-05-26T19:01:43+00:00,15.2,353,1963,18.01,0.21
2026-05-26T19:01:45+00:00,6.1,353,1963,18.01,0.19
2026-05-26T19:01:46+00:00,6.1,353,1963,18.01,0.19
2026-05-26T19:01:47+00:00,6.2,353,1963,18.01,0.19
2026-05-26T19:01:48+00:00,3.1,353,1963,18.01,0.19
2026-05-26T19:01:49+00:00,8.6,353,1963,18.01,0.17
2026-05-26T19:01:51+00:00,5.9,353,1963,18.01,0.17
2026-05-26T19:01:52+00:00,5.9,353,1963,18.01,0.17
2026-05-26T19:01:53+00:00,6.1,353,1963,18.01,0.17
2026-05-26T19:01:54+00:00,6.2,353,1963,18.01,0.16
2026-05-26T19:01:56+00:00,3.1,353,1963,18.03,0.16
2026-05-26T19:01:57+00:00,5.9,353,1963,18.03,0.16
2026-05-26T19:01:58+00:00,8.6,353,1963,18.03,0.16
2026-05-26T19:01:59+00:00,6.1,353,1963,18.03,0.15
2026-05-26T19:02:00+00:00,3.1,353,1963,18.03,0.15
2026-05-26T19:02:02+00:00,3.1,354,1963,18.05,0.15
2026-05-26T19:02:03+00:00,8.6,354,1963,18.06,0.15
2026-05-26T19:02:04+00:00,3,354,1963,18.05,0.14
2026-05-26T19:02:05+00:00,5.9,354,1963,18.05,0.14
2026-05-26T19:02:06+00:00,3.1,354,1963,18.05,0.14
2026-05-26T19:02:08+00:00,3.1,354,1963,18.06,0.14
2026-05-26T19:02:09+00:00,6.1,354,1963,18.05,0.12
2026-05-26T19:02:10+00:00,6.1,354,1963,18.04,0.12
2026-05-26T19:02:11+00:00,5.9,354,1963,18.04,0.12
2026-05-26T19:02:13+00:00,11.8,354,1963,18.04,0.12
2026-05-26T19:02:14+00:00,6.1,354,1963,18.03,0.19
2026-05-26T19:02:15+00:00,3.1,354,1963,18.03,0.19
2026-05-26T19:02:16+00:00,3,354,1963,18.03,0.19
2026-05-26T19:02:17+00:00,5.9,354,1963,18.03,0.19
2026-05-26T19:02:19+00:00,8.8,354,1963,18.04,0.18
2026-05-26T19:02:20+00:00,3.1,354,1963,18.04,0.18
2026-05-26T19:02:21+00:00,100,354,1963,18.04,0.18
2026-05-26T19:02:22+00:00,5.9,353,1963,18.02,0.18
2026-05-26T19:02:23+00:00,58.8,353,1963,18.02,0.18
2026-05-26T19:02:25+00:00,8.6,353,1963,18.02,0.16
2026-05-26T19:02:26+00:00,3.1,354,1963,18.03,0.16
2026-05-26T19:02:27+00:00,3.1,354,1963,18.03,0.16
2026-05-26T19:02:28+00:00,6.2,354,1963,18.03,0.16
2026-05-26T19:02:30+00:00,5.9,354,1963,18.03,0.15
2026-05-26T19:02:31+00:00,8.8,354,1963,18.03,0.15
2026-05-26T19:02:32+00:00,5.9,354,1963,18.03,0.15
2026-05-26T19:02:33+00:00,9.4,354,1963,18.03,0.15
2026-05-26T19:02:34+00:00,3.1,354,1963,18.03,0.14
2026-05-26T19:02:36+00:00,5.9,354,1963,18.03,0.14
2026-05-26T19:02:37+00:00,5.9,354,1963,18.03,0.14
2026-05-26T19:02:38+00:00,5.9,354,1963,18.03,0.14
2026-05-26T19:02:39+00:00,9.4,354,1963,18.03,0.13
2026-05-26T19:02:41+00:00,3.1,354,1963,18.03,0.13
2026-05-26T19:02:42+00:00,5.9,354,1963,18.03,0.13
2026-05-26T19:02:43+00:00,8.6,354,1963,18.03,0.13
2026-05-26T19:02:44+00:00,3,354,1963,18.03,0.28
2026-05-26T19:02:45+00:00,6.1,354,1963,18.03,0.28
2026-05-26T19:02:47+00:00,3.1,354,1963,18.03,0.28
2026-05-26T19:02:48+00:00,100,354,1963,18.03,0.28
2026-05-26T19:02:49+00:00,3,354,1963,18.03,0.26
2026-05-26T19:02:50+00:00,5.9,354,1963,18.03,0.26
2026-05-26T19:02:52+00:00,8.6,354,1963,18.03,0.26
2026-05-26T19:02:53+00:00,6.2,354,1963,18.03,0.26
2026-05-26T19:02:54+00:00,3.2,354,1963,18.03,0.23
2026-05-26T19:02:55+00:00,3,354,1963,18.03,0.23
2026-05-26T19:02:56+00:00,6.1,354,1963,18.03,0.23
2026-05-26T19:02:58+00:00,5.9,354,1963,18.03,0.23
2026-05-26T19:02:59+00:00,6.1,354,1963,18.03,0.22
2026-05-26T19:03:00+00:00,3.1,354,1963,18.03,0.22
2026-05-26T19:03:01+00:00,3.1,354,1963,18.03,0.22
2026-05-26T19:03:02+00:00,8.8,354,1963,18.03,0.22
2026-05-26T19:03:04+00:00,5.9,353,1963,18.01,0.20
2026-05-26T19:03:05+00:00,3.1,353,1963,18.00,0.20
2026-05-26T19:03:06+00:00,6.2,353,1963,18.00,0.20
2026-05-26T19:03:07+00:00,100,353,1963,18.00,0.20
2026-05-26T19:03:09+00:00,8.6,353,1963,18.00,0.20
2026-05-26T19:03:10+00:00,3.1,353,1963,18.00,0.18
2026-05-26T19:03:11+00:00,5.9,353,1963,18.00,0.18
2026-05-26T19:03:12+00:00,12.5,353,1963,18.00,0.18
2026-05-26T19:03:13+00:00,35.5,353,1963,18.00,0.18
2026-05-26T19:03:15+00:00,3.1,353,1963,18.00,0.17
2026-05-26T19:03:16+00:00,8.6,353,1963,18.00,0.17
2026-05-26T19:03:17+00:00,5.9,353,1963,18.00,0.17
2026-05-26T19:03:18+00:00,17.1,353,1963,18.00,0.17
2026-05-26T19:03:20+00:00,9.1,353,1963,18.00,0.15
2026-05-26T19:03:21+00:00,3.2,353,1963,18.00,0.15
2026-05-26T19:03:22+00:00,3.1,353,1963,18.00,0.15
2026-05-26T19:03:23+00:00,18.2,353,1963,18.00,0.15
2026-05-26T19:03:24+00:00,5.9,353,1963,18.00,0.14
2026-05-26T19:03:26+00:00,3.1,353,1963,18.00,0.14
2026-05-26T19:03:27+00:00,100,353,1963,17.98,0.14
2026-05-26T19:03:28+00:00,3.1,353,1963,17.98,0.14
2026-05-26T19:03:29+00:00,6.1,353,1963,17.97,0.13
2026-05-26T19:03:31+00:00,8.8,352,1963,17.97,0.13
2026-05-26T19:03:32+00:00,8.6,352,1963,17.97,0.13
2026-05-26T19:03:33+00:00,3.1,352,1963,17.97,0.13
2026-05-26T19:03:34+00:00,100,352,1963,17.97,0.12
2026-05-26T19:03:35+00:00,5.9,352,1963,17.97,0.12
2026-05-26T19:03:37+00:00,3,352,1963,17.97,0.12
2026-05-26T19:03:38+00:00,14.3,352,1963,17.97,0.12
2026-05-26T19:03:39+00:00,3.1,352,1963,17.97,0.11
2026-05-26T19:03:40+00:00,3.1,352,1963,17.97,0.11
2026-05-26T19:03:41+00:00,3.1,352,1963,17.97,0.11
2026-05-26T19:03:43+00:00,6.1,352,1963,17.97,0.11
2026-05-26T19:03:44+00:00,5.9,352,1963,17.97,0.10
2026-05-26T19:03:45+00:00,8.8,353,1963,17.98,0.10
2026-05-26T19:03:46+00:00,6.2,353,1963,17.98,0.10
2026-05-26T19:03:48+00:00,100,353,1963,17.98,0.10
2026-05-26T19:03:49+00:00,6.1,353,1963,17.98,0.09
2026-05-26T19:03:50+00:00,8.8,353,1963,17.98,0.09
2026-05-26T19:03:51+00:00,5.9,353,1963,17.98,0.09
2026-05-26T19:03:53+00:00,6.1,353,1963,17.98,0.09
2026-05-26T19:03:54+00:00,3.2,353,1963,17.98,0.08
2026-05-26T19:03:55+00:00,100,353,1963,17.98,0.08
2026-05-26T19:03:56+00:00,3.1,353,1963,17.98,0.08
2026-05-26T19:03:57+00:00,3,353,1963,17.98,0.08
2026-05-26T19:03:59+00:00,5.9,353,1963,17.98,0.08
2026-05-26T19:04:00+00:00,12.1,353,1963,17.98,0.08
2026-05-26T19:04:01+00:00,3.1,353,1963,17.98,0.08
2026-05-26T19:04:02+00:00,6.1,353,1963,17.98,0.08
2026-05-26T19:04:03+00:00,45.5,353,1963,17.98,0.08
2026-05-26T19:04:05+00:00,6.1,353,1963,17.98,0.07
2026-05-26T19:04:06+00:00,6.1,353,1963,17.98,0.07
2026-05-26T19:04:07+00:00,3.1,353,1963,17.98,0.07
2026-05-26T19:04:08+00:00,6.1,353,1963,17.98,0.07
2026-05-26T19:04:10+00:00,5.9,353,1963,17.98,0.06
2026-05-26T19:04:11+00:00,6.1,353,1963,17.98,0.06
2026-05-26T19:04:12+00:00,6.1,353,1963,17.98,0.06
