timestamp,http_code,time_total,time_connect,time_appconnect,time_starttransfer,size_download
2026-05-26T19:01:56+00:00,200,0.406240,0.003232,0.393438,0.406170,615
2026-05-26T19:01:56+00:00,200,0.340568,0.014163,0.330250,0.340511,615
2026-05-26T19:01:56+00:00,200,0.350693,0.001496,0.344966,0.350632,615
2026-05-26T19:02:02+00:00,200,1.058449,0.002546,1.047669,1.056717,615
2026-05-26T19:02:02+00:00,200,0.702975,0.007405,0.677541,0.702902,615
2026-05-26T19:02:02+00:00,200,0.413677,0.009502,0.396990,0.413601,615
2026-05-26T19:02:02+00:00,200,0.244703,0.005659,0.241761,0.244644,615
2026-05-26T19:02:02+00:00,200,0.297014,0.002230,0.295775,0.296960,615
2026-05-26T19:02:09+00:00,200,0.998601,0.002512,0.992170,0.998517,615
2026-05-26T19:02:09+00:00,200,0.705438,0.009806,0.695640,0.705357,615
2026-05-26T19:02:09+00:00,200,0.515854,0.018621,0.515131,0.515783,615
2026-05-26T19:02:09+00:00,200,0.452342,0.004245,0.443122,0.452280,615
2026-05-26T19:02:09+00:00,200,0.383641,0.002707,0.378267,0.383582,615
2026-05-26T19:02:16+00:00,200,1.156130,0.014740,1.143832,1.156012,615
2026-05-26T19:02:16+00:00,200,0.664034,0.006515,0.633487,0.663967,615
2026-05-26T19:02:16+00:00,200,0.620855,0.007212,0.618427,0.620793,615
2026-05-26T19:02:16+00:00,200,0.530485,0.021866,0.529430,0.530416,615
2026-05-26T19:02:16+00:00,200,0.340944,0.013296,0.337094,0.340882,615
2026-05-26T19:02:22+00:00,200,1.102274,0.020142,1.099437,1.102183,615
2026-05-26T19:02:22+00:00,200,0.617384,0.001521,0.612444,0.617315,615
2026-05-26T19:02:22+00:00,200,0.719907,0.008908,0.695738,0.719842,615
2026-05-26T19:02:22+00:00,200,0.621948,0.020609,0.615656,0.621881,615
2026-05-26T19:02:22+00:00,200,0.534721,0.007807,0.532553,0.534657,615
2026-05-26T19:02:29+00:00,200,0.870066,0.018037,0.857006,0.869930,615
2026-05-26T19:02:29+00:00,200,0.778475,0.013761,0.769403,0.778406,615
2026-05-26T19:02:29+00:00,200,0.433017,0.011174,0.425710,0.432887,615
2026-05-26T19:02:29+00:00,200,0.312771,0.001019,0.309851,0.312694,615
2026-05-26T19:02:29+00:00,200,0.247517,0.013013,0.245911,0.247467,615
2026-05-26T19:02:35+00:00,200,0.740882,0.001287,0.726631,0.740797,615
2026-05-26T19:02:35+00:00,200,0.675399,0.003110,0.666745,0.675336,615
2026-05-26T19:02:35+00:00,200,0.411810,0.015529,0.407093,0.411743,615
2026-05-26T19:02:35+00:00,200,0.265033,0.001044,0.261566,0.264973,615
2026-05-26T19:02:35+00:00,200,0.240354,0.001435,0.235249,0.240242,615
2026-05-26T19:02:42+00:00,200,0.937670,0.005843,0.910870,0.937587,615
2026-05-26T19:02:42+00:00,200,0.765818,0.005884,0.750577,0.757567,615
2026-05-26T19:02:42+00:00,200,0.420901,0.008799,0.406481,0.420821,615
2026-05-26T19:02:42+00:00,200,0.346342,0.009407,0.339694,0.346272,615
2026-05-26T19:02:42+00:00,200,0.235591,0.004627,0.233175,0.235529,615
2026-05-26T19:02:48+00:00,200,0.959540,0.008024,0.927850,0.959433,615
2026-05-26T19:02:48+00:00,200,0.502830,0.015064,0.486038,0.502746,615
2026-05-26T19:02:48+00:00,200,0.526929,0.003536,0.524789,0.526860,615
2026-05-26T19:02:48+00:00,200,0.520081,0.005178,0.519183,0.520002,615
2026-05-26T19:02:48+00:00,200,0.468027,0.012665,0.465966,0.467941,615
2026-05-26T19:02:55+00:00,200,0.780468,0.019133,0.778443,0.780396,615
2026-05-26T19:02:55+00:00,200,0.709838,0.005856,0.693190,0.709761,615
2026-05-26T19:02:55+00:00,200,0.455829,0.000963,0.445780,0.455752,615
2026-05-26T19:02:55+00:00,200,0.393354,0.015314,0.390503,0.393293,615
2026-05-26T19:02:55+00:00,200,0.310322,0.003524,0.308131,0.310249,615
2026-05-26T19:03:02+00:00,200,0.829070,0.016843,0.817145,0.828969,615
2026-05-26T19:03:02+00:00,200,0.649303,0.014904,0.644023,0.649233,615
2026-05-26T19:03:02+00:00,200,0.404690,0.006477,0.402433,0.404625,615
2026-05-26T19:03:02+00:00,200,0.445459,0.002998,0.441158,0.445378,615
2026-05-26T19:03:02+00:00,200,0.438598,0.012814,0.437967,0.438536,615
2026-05-26T19:03:09+00:00,200,1.060289,0.035099,1.051861,1.060192,615
2026-05-26T19:03:09+00:00,200,0.551468,0.001021,0.538568,0.551391,615
2026-05-26T19:03:09+00:00,200,0.493350,0.002018,0.445041,0.493284,615
2026-05-26T19:03:09+00:00,200,0.532860,0.007696,0.530700,0.532782,615
2026-05-26T19:03:09+00:00,200,0.497006,0.003741,0.486964,0.496910,615
2026-05-26T19:03:15+00:00,200,1.017042,0.004367,0.999282,1.016952,615
2026-05-26T19:03:15+00:00,200,0.803083,0.003148,0.799731,0.802992,615
2026-05-26T19:03:15+00:00,200,0.379699,0.002256,0.369311,0.379611,615
2026-05-26T19:03:15+00:00,200,0.400205,0.003243,0.366547,0.400125,615
2026-05-26T19:03:15+00:00,200,0.440425,0.003232,0.395543,0.440358,615
2026-05-26T19:03:22+00:00,200,0.714979,0.002903,0.701492,0.714900,615
2026-05-26T19:03:22+00:00,200,0.646367,0.017853,0.643109,0.646302,615
2026-05-26T19:03:22+00:00,200,0.396368,0.021554,0.393397,0.396305,615
2026-05-26T19:03:22+00:00,200,0.305120,0.012688,0.300204,0.305057,615
2026-05-26T19:03:22+00:00,200,0.259967,0.001554,0.257588,0.259910,615
2026-05-26T19:03:29+00:00,200,1.114393,0.006071,1.113040,1.114306,615
2026-05-26T19:03:29+00:00,200,0.776410,0.002884,0.761403,0.776343,615
2026-05-26T19:03:29+00:00,200,0.753664,0.012380,0.750423,0.753600,615
2026-05-26T19:03:29+00:00,200,0.550880,0.021695,0.548938,0.550781,615
2026-05-26T19:03:29+00:00,200,0.409698,0.010322,0.408202,0.409641,615
2026-05-26T19:03:35+00:00,200,0.620539,0.002312,0.605793,0.620390,615
2026-05-26T19:03:35+00:00,200,0.475469,0.002365,0.447231,0.475402,615
2026-05-26T19:03:35+00:00,200,0.554808,0.002937,0.544435,0.554741,615
2026-05-26T19:03:35+00:00,200,0.348638,0.016539,0.340406,0.348565,615
2026-05-26T19:03:35+00:00,200,0.202031,0.009009,0.201113,0.201962,615
2026-05-26T19:03:42+00:00,200,1.263197,0.003410,1.256081,1.263111,615
2026-05-26T19:03:42+00:00,200,0.465739,0.001304,0.424879,0.465666,615
2026-05-26T19:03:42+00:00,200,0.596426,0.005492,0.594951,0.596367,615
2026-05-26T19:03:42+00:00,200,0.558781,0.006404,0.556548,0.558719,615
2026-05-26T19:03:42+00:00,200,0.494841,0.031787,0.493077,0.494787,615
2026-05-26T19:03:48+00:00,200,1.031523,0.005781,1.027171,1.031395,615
2026-05-26T19:03:48+00:00,200,0.496855,0.001118,0.492362,0.496776,615
2026-05-26T19:03:48+00:00,200,0.554671,0.009097,0.543412,0.554599,615
2026-05-26T19:03:48+00:00,200,0.573310,0.008896,0.571665,0.573237,615
2026-05-26T19:03:48+00:00,200,0.545331,0.016848,0.531718,0.545270,615
2026-05-26T19:03:55+00:00,200,0.878416,0.002885,0.871050,0.878307,615
2026-05-26T19:03:55+00:00,200,0.812569,0.041742,0.809570,0.812497,615
2026-05-26T19:03:55+00:00,200,0.426518,0.005719,0.409050,0.426428,615
2026-05-26T19:03:55+00:00,200,0.353682,0.013682,0.340449,0.353604,615
2026-05-26T19:03:55+00:00,200,0.252157,0.009341,0.251407,0.252051,615
2026-05-26T19:04:02+00:00,200,0.819737,0.011136,0.816967,0.819648,615
2026-05-26T19:04:02+00:00,200,0.421049,0.006008,0.414556,0.420834,615
2026-05-26T19:04:02+00:00,200,0.512126,0.006284,0.502543,0.511909,615
2026-05-26T19:04:02+00:00,200,0.478999,0.002681,0.472236,0.478912,615
2026-05-26T19:04:02+00:00,200,0.417786,0.020870,0.415307,0.417728,615
2026-05-26T19:04:08+00:00,200,0.978622,0.032364,0.977149,0.978519,615
2026-05-26T19:04:08+00:00,200,0.550118,0.001464,0.544524,0.550042,615
2026-05-26T19:04:08+00:00,200,0.476001,0.009588,0.463892,0.475935,615
2026-05-26T19:04:08+00:00,200,0.484632,0.011676,0.478312,0.484550,615
2026-05-26T19:04:08+00:00,200,0.454850,0.002153,0.453721,0.454787,615
