timestamp,cpu_percent,mem_used_mb,mem_total_mb,mem_percent,load_1m
2026-05-26T18:50:08+00:00,13.3,281,957,29.43,0.00
2026-05-26T18:50:09+00:00,100,281,957,29.43,0.00
2026-05-26T18:50:11+00:00,100,281,957,29.43,0.00
2026-05-26T18:50:12+00:00,11.8,281,957,29.43,0.00
2026-05-26T18:50:13+00:00,100,281,957,29.43,0.00
2026-05-26T18:50:14+00:00,6.2,281,957,29.43,0.00
2026-05-26T18:50:15+00:00,6.2,281,957,29.43,0.00
2026-05-26T18:50:17+00:00,6.2,281,957,29.43,0.00
2026-05-26T18:50:18+00:00,100,281,957,29.43,0.00
2026-05-26T18:50:19+00:00,100,281,957,29.43,0.00
2026-05-26T18:50:20+00:00,17.6,281,957,29.43,0.00
2026-05-26T18:50:21+00:00,13.3,281,957,29.43,0.00
2026-05-26T18:50:23+00:00,6.2,281,957,29.43,0.00
2026-05-26T18:50:24+00:00,100,281,957,29.43,0.00
2026-05-26T18:50:25+00:00,100,281,957,29.43,0.00
2026-05-26T18:50:26+00:00,100,281,957,29.42,0.00
2026-05-26T18:50:27+00:00,6.2,281,957,29.42,0.00
2026-05-26T18:50:28+00:00,100,281,957,29.42,0.00
2026-05-26T18:50:30+00:00,100,281,957,29.42,0.00
2026-05-26T18:50:31+00:00,100,281,957,29.42,0.00
2026-05-26T18:50:32+00:00,6.2,281,957,29.42,0.00
2026-05-26T18:50:33+00:00,7.1,281,957,29.42,0.00
2026-05-26T18:50:34+00:00,13.3,281,957,29.42,0.00
2026-05-26T18:50:36+00:00,22.2,281,957,29.42,0.00
2026-05-26T18:50:37+00:00,100,281,957,29.42,0.00
2026-05-26T18:50:38+00:00,6.2,281,957,29.42,0.00
2026-05-26T18:50:39+00:00,6.2,281,957,29.42,0.00
2026-05-26T18:50:40+00:00,100,281,957,29.42,0.00
2026-05-26T18:50:42+00:00,100,281,957,29.44,0.00
2026-05-26T18:50:43+00:00,6.2,281,957,29.44,0.00
2026-05-26T18:50:44+00:00,100,281,957,29.44,0.00
2026-05-26T18:50:45+00:00,100,281,957,29.44,0.00
2026-05-26T18:50:46+00:00,100,281,957,29.44,0.00
2026-05-26T18:50:48+00:00,7.1,281,957,29.44,0.00
2026-05-26T18:50:49+00:00,100,281,957,29.44,0.00
2026-05-26T18:50:50+00:00,100,281,957,29.44,0.00
2026-05-26T18:50:51+00:00,100,281,957,29.44,0.00
2026-05-26T18:50:52+00:00,100,281,957,29.44,0.00
2026-05-26T18:50:54+00:00,6.2,281,957,29.44,0.00
2026-05-26T18:50:55+00:00,6.2,281,957,29.44,0.00
2026-05-26T18:50:56+00:00,6.2,281,957,29.44,0.00
2026-05-26T18:50:57+00:00,100,281,957,29.44,0.00
2026-05-26T18:50:58+00:00,100,281,957,29.44,0.00
2026-05-26T18:50:59+00:00,6.2,281,957,29.43,0.00
2026-05-26T18:51:01+00:00,7.1,281,957,29.43,0.00
2026-05-26T18:51:02+00:00,13.3,281,957,29.43,0.00
2026-05-26T18:51:03+00:00,6.2,281,957,29.43,0.00
2026-05-26T18:51:04+00:00,11.8,281,957,29.43,0.00
2026-05-26T18:51:05+00:00,100,281,957,29.43,0.00
2026-05-26T18:51:07+00:00,6.2,281,957,29.43,0.00
2026-05-26T18:51:08+00:00,6.2,281,957,29.43,0.00
2026-05-26T18:51:09+00:00,100,281,957,29.42,0.00
2026-05-26T18:51:10+00:00,6.2,281,957,29.42,0.00
2026-05-26T18:51:11+00:00,100,281,957,29.42,0.00
2026-05-26T18:51:13+00:00,100,281,957,29.42,0.00
2026-05-26T18:51:14+00:00,100,281,957,29.42,0.00
2026-05-26T18:51:15+00:00,12.5,281,957,29.42,0.00
2026-05-26T18:51:16+00:00,17.6,281,957,29.42,0.00
2026-05-26T18:51:17+00:00,100,281,957,29.42,0.00
2026-05-26T18:51:19+00:00,11.8,281,957,29.42,0.00
2026-05-26T18:51:20+00:00,6.2,281,957,29.42,0.00
2026-05-26T18:51:21+00:00,100,281,957,29.42,0.00
2026-05-26T18:51:22+00:00,6.7,281,957,29.41,0.00
2026-05-26T18:51:23+00:00,6.2,281,957,29.41,0.00
2026-05-26T18:51:25+00:00,6.2,281,957,29.41,0.00
2026-05-26T18:51:26+00:00,40,281,957,29.41,0.00
2026-05-26T18:51:27+00:00,6.7,281,957,29.41,0.00
2026-05-26T18:51:28+00:00,13.3,281,957,29.41,0.00
2026-05-26T18:51:29+00:00,6.2,281,957,29.41,0.00
2026-05-26T18:51:30+00:00,6.2,281,957,29.41,0.08
2026-05-26T18:51:32+00:00,100,281,957,29.41,0.08
2026-05-26T18:51:33+00:00,6.2,281,957,29.41,0.08
2026-05-26T18:51:34+00:00,100,281,957,29.41,0.08
2026-05-26T18:51:35+00:00,12.5,281,957,29.41,0.07
2026-05-26T18:51:36+00:00,100,281,957,29.41,0.07
2026-05-26T18:51:38+00:00,100,281,957,29.41,0.07
2026-05-26T18:51:39+00:00,6.2,281,957,29.41,0.07
2026-05-26T18:51:40+00:00,100,281,957,29.41,0.07
2026-05-26T18:51:41+00:00,12.5,281,957,29.41,0.07
2026-05-26T18:51:42+00:00,18.8,281,957,29.41,0.07
2026-05-26T18:51:44+00:00,100,281,957,29.41,0.07
2026-05-26T18:51:45+00:00,100,281,957,29.41,0.06
2026-05-26T18:51:46+00:00,12.5,281,957,29.41,0.06
2026-05-26T18:51:47+00:00,6.2,281,957,29.40,0.06
2026-05-26T18:51:48+00:00,100,281,957,29.40,0.06
2026-05-26T18:51:50+00:00,6.2,281,957,29.40,0.06
2026-05-26T18:51:51+00:00,100,281,957,29.40,0.06
2026-05-26T18:51:52+00:00,6.2,281,957,29.40,0.06
2026-05-26T18:51:53+00:00,100,281,957,29.40,0.06
2026-05-26T18:51:54+00:00,11.8,281,957,29.40,0.06
2026-05-26T18:51:56+00:00,100,281,957,29.40,0.21
2026-05-26T18:51:57+00:00,18.8,281,957,29.40,0.21
2026-05-26T18:51:58+00:00,6.2,281,957,29.40,0.21
2026-05-26T18:51:59+00:00,6.2,281,957,29.40,0.21
2026-05-26T18:52:00+00:00,6.7,281,957,29.40,0.19
2026-05-26T18:52:01+00:00,100,281,957,29.40,0.19
2026-05-26T18:52:03+00:00,100,281,957,29.40,0.19
2026-05-26T18:52:04+00:00,6.2,281,957,29.40,0.19
2026-05-26T18:52:05+00:00,6.2,281,957,29.40,0.18
2026-05-26T18:52:06+00:00,100,281,957,29.40,0.18
2026-05-26T18:52:07+00:00,11.8,281,957,29.40,0.18
2026-05-26T18:52:09+00:00,100,281,957,29.40,0.18
2026-05-26T18:52:10+00:00,100,281,957,29.40,0.16
2026-05-26T18:52:11+00:00,12.5,281,957,29.40,0.16
2026-05-26T18:52:12+00:00,100,281,957,29.40,0.16
2026-05-26T18:52:13+00:00,100,281,957,29.40,0.16
2026-05-26T18:52:15+00:00,6.2,281,957,29.40,0.15
2026-05-26T18:52:16+00:00,53.3,281,957,29.40,0.15
2026-05-26T18:52:17+00:00,100,281,957,29.40,0.15
2026-05-26T18:52:18+00:00,100,281,957,29.40,0.15
2026-05-26T18:52:19+00:00,6.7,281,957,29.40,0.15
2026-05-26T18:52:20+00:00,100,281,957,29.40,0.14
2026-05-26T18:52:22+00:00,6.2,281,957,29.40,0.14
2026-05-26T18:52:23+00:00,7.1,281,957,29.40,0.14
2026-05-26T18:52:24+00:00,17.6,281,957,29.40,0.14
2026-05-26T18:52:25+00:00,6.2,281,957,29.40,0.13
2026-05-26T18:52:26+00:00,6.2,281,957,29.40,0.13
2026-05-26T18:52:28+00:00,6.2,281,957,29.40,0.13
2026-05-26T18:52:29+00:00,100,281,957,29.40,0.13
2026-05-26T18:52:30+00:00,6.2,281,957,29.40,0.12
2026-05-26T18:52:31+00:00,100,281,957,29.40,0.12
2026-05-26T18:52:32+00:00,6.2,281,957,29.39,0.12
2026-05-26T18:52:34+00:00,6.2,281,957,29.39,0.12
2026-05-26T18:52:35+00:00,11.8,281,957,29.39,0.11
2026-05-26T18:52:36+00:00,6.7,281,957,29.39,0.11
2026-05-26T18:52:37+00:00,18.8,281,957,29.39,0.11
2026-05-26T18:52:38+00:00,18.8,281,957,29.39,0.11
2026-05-26T18:52:40+00:00,100,281,957,29.39,0.10
2026-05-26T18:52:41+00:00,6.2,281,957,29.39,0.10
2026-05-26T18:52:42+00:00,100,281,957,29.39,0.10
2026-05-26T18:52:43+00:00,6.2,281,957,29.39,0.10
2026-05-26T18:52:44+00:00,100,281,957,29.39,0.10
2026-05-26T18:52:46+00:00,100,281,957,29.39,0.09
2026-05-26T18:52:47+00:00,100,281,957,29.39,0.09
2026-05-26T18:52:48+00:00,100,281,957,29.39,0.09
2026-05-26T18:52:49+00:00,6.7,281,957,29.39,0.09
2026-05-26T18:52:50+00:00,6.7,281,957,29.39,0.08
2026-05-26T18:52:51+00:00,7.1,281,957,29.39,0.08
2026-05-26T18:52:53+00:00,11.8,281,957,29.39,0.08
2026-05-26T18:52:54+00:00,6.2,281,957,29.39,0.08
2026-05-26T18:52:55+00:00,6.2,281,957,29.39,0.08
2026-05-26T18:52:56+00:00,12.5,281,957,29.38,0.08
2026-05-26T18:52:57+00:00,6.7,281,957,29.38,0.08
2026-05-26T18:52:59+00:00,6.2,281,957,29.38,0.08
2026-05-26T18:53:00+00:00,100,281,957,29.38,0.07
2026-05-26T18:53:01+00:00,6.2,281,957,29.38,0.07
2026-05-26T18:53:02+00:00,6.2,281,957,29.38,0.07
2026-05-26T18:53:03+00:00,6.2,281,957,29.38,0.07
2026-05-26T18:53:05+00:00,100,281,957,29.38,0.06
2026-05-26T18:53:06+00:00,6.7,281,957,29.38,0.06
2026-05-26T18:53:07+00:00,13.3,281,957,29.38,0.06
2026-05-26T18:53:08+00:00,18.8,281,957,29.38,0.06
2026-05-26T18:53:09+00:00,100,281,957,29.38,0.06
2026-05-26T18:53:11+00:00,6.2,281,957,29.38,0.06
2026-05-26T18:53:12+00:00,100,281,957,29.38,0.06
2026-05-26T18:53:13+00:00,6.2,281,957,29.38,0.06
2026-05-26T18:53:14+00:00,13.3,281,957,29.38,0.06
2026-05-26T18:53:15+00:00,6.2,281,957,29.38,0.05
2026-05-26T18:53:17+00:00,100,281,957,29.38,0.05
2026-05-26T18:53:18+00:00,100,281,957,29.37,0.05
2026-05-26T18:53:19+00:00,100,281,957,29.37,0.05
2026-05-26T18:53:20+00:00,6.7,281,957,29.37,0.05
2026-05-26T18:53:21+00:00,18.8,281,957,29.37,0.05
2026-05-26T18:53:23+00:00,18.8,281,957,29.37,0.05
2026-05-26T18:53:24+00:00,6.2,281,957,29.37,0.05
2026-05-26T18:53:25+00:00,6.2,281,957,29.37,0.05
2026-05-26T18:53:26+00:00,6.7,281,957,29.37,0.05
2026-05-26T18:53:27+00:00,11.8,281,957,29.37,0.05
2026-05-26T18:53:29+00:00,100,281,957,29.37,0.05
2026-05-26T18:53:30+00:00,100,281,957,29.37,0.04
2026-05-26T18:53:31+00:00,100,281,957,29.37,0.04
2026-05-26T18:53:32+00:00,6.2,281,957,29.37,0.04
2026-05-26T18:53:33+00:00,12.5,281,957,29.37,0.04
2026-05-26T18:53:35+00:00,6.2,281,957,29.37,0.04
2026-05-26T18:53:36+00:00,56.2,281,957,29.37,0.04
2026-05-26T18:53:37+00:00,13.3,281,957,29.37,0.04
2026-05-26T18:53:38+00:00,6.2,281,957,29.37,0.04
2026-05-26T18:53:39+00:00,6.2,281,957,29.37,0.04
2026-05-26T18:53:41+00:00,100,281,957,29.37,0.03
2026-05-26T18:53:42+00:00,6.7,281,957,29.37,0.03
2026-05-26T18:53:43+00:00,6.2,281,957,29.37,0.03
2026-05-26T18:53:44+00:00,100,281,957,29.37,0.03
2026-05-26T18:53:45+00:00,100,281,957,29.37,0.03
2026-05-26T18:53:46+00:00,6.2,281,957,29.37,0.03
2026-05-26T18:53:48+00:00,6.2,281,957,29.37,0.03
2026-05-26T18:53:49+00:00,100,281,957,29.37,0.03
2026-05-26T18:53:50+00:00,13.3,281,957,29.37,0.03
2026-05-26T18:53:51+00:00,6.7,281,957,29.37,0.03
2026-05-26T18:53:53+00:00,6.2,281,957,29.37,0.03
2026-05-26T18:53:54+00:00,6.2,281,957,29.37,0.03
2026-05-26T18:53:55+00:00,6.2,281,957,29.37,0.03
2026-05-26T18:53:56+00:00,100,281,957,29.37,0.03
2026-05-26T18:53:57+00:00,6.2,281,957,29.37,0.03
2026-05-26T18:53:58+00:00,100,281,957,29.37,0.03
2026-05-26T18:54:00+00:00,6.2,281,957,29.36,0.02
2026-05-26T18:54:01+00:00,11.8,281,957,29.37,0.02
