timestamp,http_code,time_total,time_connect,time_appconnect,time_starttransfer,size_download
2026-05-26T18:59:12+00:00,200,0.079267,0.011973,0.065165,0.079128,257
2026-05-26T18:59:12+00:00,200,0.075772,0.015705,0.047819,0.075667,257
2026-05-26T18:59:12+00:00,200,0.081747,0.011215,0.079906,0.081661,257
2026-05-26T18:59:12+00:00,200,0.078244,0.014119,0.051866,0.078105,257
2026-05-26T18:59:12+00:00,200,0.074993,0.011653,0.073557,0.074861,257
2026-05-26T18:59:14+00:00,200,0.093416,0.035570,0.079494,0.093315,257
2026-05-26T18:59:14+00:00,200,0.090822,0.032346,0.076444,0.090716,257
2026-05-26T18:59:14+00:00,200,0.079620,0.032036,0.067070,0.079443,257
2026-05-26T18:59:14+00:00,200,0.076276,0.037051,0.075282,0.076190,257
2026-05-26T18:59:14+00:00,200,0.053657,0.025702,0.047694,0.053573,257
2026-05-26T18:59:15+00:00,200,0.058811,0.018819,0.054560,0.058698,257
2026-05-26T18:59:15+00:00,200,0.069152,0.014953,0.054103,0.069030,257
2026-05-26T18:59:15+00:00,200,0.048251,0.009596,0.031538,0.048139,257
2026-05-26T18:59:15+00:00,200,0.068657,0.026485,0.053731,0.068541,257
2026-05-26T18:59:15+00:00,200,0.074223,0.030407,0.054092,0.074163,257
2026-05-26T18:59:16+00:00,200,0.093034,0.029649,0.082173,0.092916,257
2026-05-26T18:59:16+00:00,200,0.054138,0.004887,0.034533,0.054030,257
2026-05-26T18:59:16+00:00,200,0.094865,0.034763,0.093967,0.094784,257
2026-05-26T18:59:16+00:00,200,0.077603,0.015092,0.059374,0.077508,257
2026-05-26T18:59:16+00:00,200,0.068962,0.005079,0.062189,0.068790,257
2026-05-26T18:59:18+00:00,200,0.158729,0.009083,0.141257,0.158509,257
2026-05-26T18:59:17+00:00,200,0.168422,0.003207,0.120109,0.168263,257
2026-05-26T18:59:18+00:00,200,0.193332,0.026464,0.175045,0.193055,257
2026-05-26T18:59:17+00:00,200,0.163217,0.007745,0.151396,0.162964,257
2026-05-26T18:59:18+00:00,200,0.176751,0.024008,0.132549,0.176451,257
2026-05-26T18:59:19+00:00,200,0.142560,0.013316,0.084953,0.142352,257
2026-05-26T18:59:19+00:00,200,0.117918,0.004599,0.078001,0.117636,257
2026-05-26T18:59:19+00:00,200,0.124038,0.010813,0.116682,0.123820,257
2026-05-26T18:59:19+00:00,200,0.158237,0.018234,0.126171,0.144367,257
2026-05-26T18:59:19+00:00,200,0.132367,0.015996,0.092908,0.125250,257
2026-05-26T18:59:21+00:00,200,0.058781,0.006515,0.041234,0.058666,257
2026-05-26T18:59:21+00:00,200,0.057480,0.010235,0.046112,0.057352,257
2026-05-26T18:59:21+00:00,200,0.073239,0.036837,0.058198,0.073106,257
2026-05-26T18:59:21+00:00,200,0.053072,0.005686,0.040997,0.052956,257
2026-05-26T18:59:21+00:00,200,0.062997,0.000780,0.055243,0.062877,257
2026-05-26T18:59:22+00:00,200,0.026080,0.002021,0.019488,0.025994,257
2026-05-26T18:59:22+00:00,200,0.052520,0.023200,0.039205,0.052445,257
2026-05-26T18:59:22+00:00,200,0.031441,0.009124,0.023679,0.031324,257
2026-05-26T18:59:22+00:00,200,0.034172,0.014703,0.032411,0.034081,257
2026-05-26T18:59:22+00:00,200,0.030312,0.004130,0.024704,0.030205,257
2026-05-26T18:59:23+00:00,200,0.067757,0.007063,0.064331,0.067652,257
2026-05-26T18:59:23+00:00,200,0.071969,0.011537,0.060256,0.071839,257
2026-05-26T18:59:23+00:00,200,0.063205,0.005605,0.041703,0.063074,257
2026-05-26T18:59:23+00:00,200,0.074363,0.005329,0.053777,0.072595,257
2026-05-26T18:59:23+00:00,200,0.077663,0.001060,0.060526,0.077515,257
2026-05-26T18:59:24+00:00,200,0.093191,0.047964,0.078102,0.093081,257
2026-05-26T18:59:24+00:00,200,0.070561,0.024830,0.051865,0.070461,257
2026-05-26T18:59:24+00:00,200,0.052924,0.013770,0.041947,0.052847,257
2026-05-26T18:59:24+00:00,200,0.045575,0.007766,0.033199,0.045457,257
2026-05-26T18:59:24+00:00,200,0.063057,0.030935,0.056121,0.062980,257
2026-05-26T18:59:25+00:00,200,0.051057,0.005281,0.036541,0.050876,257
2026-05-26T18:59:25+00:00,200,0.047523,0.009807,0.042475,0.047439,257
2026-05-26T18:59:25+00:00,200,0.056587,0.007274,0.041681,0.056470,257
2026-05-26T18:59:25+00:00,200,0.070504,0.016659,0.066876,0.070407,257
2026-05-26T18:59:25+00:00,200,0.066539,0.024874,0.055354,0.066448,257
2026-05-26T18:59:27+00:00,200,0.039982,0.011798,0.034094,0.039858,257
2026-05-26T18:59:27+00:00,200,0.038664,0.009777,0.030070,0.038517,257
2026-05-26T18:59:27+00:00,200,0.047357,0.016520,0.038845,0.047057,257
2026-05-26T18:59:27+00:00,200,0.033629,0.006616,0.030340,0.033517,257
2026-05-26T18:59:27+00:00,200,0.031001,0.004365,0.024778,0.030748,257
2026-05-26T18:59:28+00:00,200,0.035076,0.001316,0.022017,0.034921,257
2026-05-26T18:59:28+00:00,200,0.041160,0.010515,0.031656,0.041066,257
2026-05-26T18:59:28+00:00,200,0.060860,0.021862,0.044507,0.060786,257
2026-05-26T18:59:28+00:00,200,0.053163,0.025936,0.044704,0.053096,257
2026-05-26T18:59:28+00:00,200,0.053502,0.019422,0.047230,0.053405,257
2026-05-26T18:59:29+00:00,200,0.093797,0.023149,0.077904,0.093666,257
2026-05-26T18:59:29+00:00,200,0.077020,0.008839,0.064175,0.076915,257
2026-05-26T18:59:29+00:00,200,0.079187,0.005006,0.064695,0.079099,257
2026-05-26T18:59:29+00:00,200,0.071345,0.041736,0.064673,0.071263,257
2026-05-26T18:59:29+00:00,200,0.060548,0.003426,0.047592,0.060449,257
2026-05-26T18:59:30+00:00,200,0.030338,0.006695,0.023445,0.030227,257
2026-05-26T18:59:30+00:00,200,0.027997,0.005183,0.021248,0.027913,257
2026-05-26T18:59:30+00:00,200,0.029834,0.009553,0.021341,0.029753,257
2026-05-26T18:59:30+00:00,200,0.023256,0.006549,0.020222,0.023169,257
2026-05-26T18:59:30+00:00,200,0.022404,0.006259,0.021095,0.022279,257
2026-05-26T18:59:31+00:00,200,0.133017,0.013352,0.101009,0.132915,257
2026-05-26T18:59:31+00:00,200,0.163296,0.028334,0.120815,0.157376,257
2026-05-26T18:59:31+00:00,200,0.153968,0.016571,0.133490,0.153741,257
2026-05-26T18:59:31+00:00,200,0.130719,0.011063,0.129159,0.130388,257
2026-05-26T18:59:31+00:00,200,0.144148,0.015769,0.126827,0.143905,257
2026-05-26T18:59:33+00:00,200,0.134929,0.024296,0.084280,0.134706,257
2026-05-26T18:59:33+00:00,200,0.154563,0.032589,0.141315,0.154432,257
2026-05-26T18:59:33+00:00,200,0.128842,0.008903,0.107600,0.128580,257
2026-05-26T18:59:33+00:00,200,0.132215,0.003838,0.105074,0.131959,257
2026-05-26T18:59:33+00:00,200,0.124808,0.002759,0.111725,0.116282,257
2026-05-26T18:59:34+00:00,200,0.070024,0.005200,0.062496,0.069877,257
2026-05-26T18:59:34+00:00,200,0.093281,0.028162,0.073289,0.093058,257
2026-05-26T18:59:34+00:00,200,0.105337,0.041433,0.098380,0.105177,257
2026-05-26T18:59:34+00:00,200,0.095373,0.024556,0.075420,0.095254,257
2026-05-26T18:59:34+00:00,200,0.109056,0.033045,0.104872,0.108849,257
2026-05-26T18:59:36+00:00,200,0.046377,0.015052,0.029846,0.046287,257
2026-05-26T18:59:36+00:00,200,0.050574,0.009812,0.037793,0.050497,257
2026-05-26T18:59:36+00:00,200,0.034784,0.009880,0.034090,0.034670,257
2026-05-26T18:59:36+00:00,200,0.054149,0.010383,0.040567,0.054018,257
2026-05-26T18:59:36+00:00,200,0.058186,0.011510,0.056952,0.058109,257
2026-05-26T18:59:37+00:00,200,0.034686,0.010390,0.028054,0.034544,257
2026-05-26T18:59:37+00:00,200,0.035442,0.001298,0.031403,0.035285,257
2026-05-26T18:59:37+00:00,200,0.036284,0.004866,0.022725,0.032694,257
2026-05-26T18:59:37+00:00,200,0.036663,0.010728,0.029092,0.036530,257
2026-05-26T18:59:37+00:00,200,0.024082,0.001380,0.018026,0.023922,257
2026-05-26T18:59:38+00:00,200,0.102291,0.003342,0.082987,0.102057,257
2026-05-26T18:59:38+00:00,200,0.125083,0.016316,0.113617,0.124939,257
2026-05-26T18:59:38+00:00,200,0.116266,0.021936,0.075769,0.116138,257
2026-05-26T18:59:38+00:00,200,0.132445,0.026030,0.114775,0.132271,257
2026-05-26T18:59:38+00:00,200,0.110671,0.004786,0.085176,0.110463,257
2026-05-26T18:59:40+00:00,200,0.107297,0.006776,0.089241,0.107095,257
2026-05-26T18:59:40+00:00,200,0.112168,0.000978,0.097491,0.111972,257
2026-05-26T18:59:40+00:00,200,0.105585,0.020384,0.083485,0.105390,257
2026-05-26T18:59:40+00:00,200,0.112718,0.032167,0.091064,0.112516,257
2026-05-26T18:59:40+00:00,200,0.110844,0.029375,0.096757,0.110615,257
2026-05-26T18:59:41+00:00,200,0.111269,0.032974,0.083666,0.111163,257
2026-05-26T18:59:41+00:00,200,0.097713,0.011014,0.089751,0.097564,257
2026-05-26T18:59:41+00:00,200,0.095612,0.028006,0.078428,0.095472,257
2026-05-26T18:59:41+00:00,200,0.102423,0.011320,0.101209,0.102221,257
2026-05-26T18:59:41+00:00,200,0.096978,0.023982,0.086835,0.096806,257
2026-05-26T18:59:42+00:00,200,0.063852,0.006926,0.026008,0.063760,257
2026-05-26T18:59:42+00:00,200,0.084886,0.015084,0.077192,0.084793,257
2026-05-26T18:59:42+00:00,200,0.078776,0.010681,0.055396,0.078680,257
2026-05-26T18:59:42+00:00,200,0.068936,0.006001,0.042054,0.068809,257
2026-05-26T18:59:42+00:00,200,0.094974,0.018611,0.084518,0.094923,257
2026-05-26T18:59:44+00:00,200,0.039414,0.005944,0.029776,0.039260,257
2026-05-26T18:59:44+00:00,200,0.034161,0.009707,0.026227,0.033995,257
2026-05-26T18:59:44+00:00,200,0.041443,0.008791,0.030459,0.041322,257
2026-05-26T18:59:44+00:00,200,0.037867,0.015920,0.031551,0.037292,257
2026-05-26T18:59:44+00:00,200,0.033353,0.012615,0.029776,0.033229,257
2026-05-26T18:59:45+00:00,200,0.078006,0.029487,0.063937,0.077876,257
2026-05-26T18:59:45+00:00,200,0.067948,0.019774,0.055430,0.067835,257
2026-05-26T18:59:45+00:00,200,0.061924,0.019622,0.040340,0.061612,257
2026-05-26T18:59:45+00:00,200,0.055116,0.006655,0.037825,0.054962,257
2026-05-26T18:59:45+00:00,200,0.077380,0.023145,0.063592,0.077298,257
2026-05-26T18:59:46+00:00,200,0.050369,0.001638,0.032634,0.050286,257
2026-05-26T18:59:46+00:00,200,0.065451,0.025853,0.051247,0.065347,257
2026-05-26T18:59:46+00:00,200,0.055418,0.029219,0.039120,0.055301,257
2026-05-26T18:59:46+00:00,200,0.051200,0.007700,0.048487,0.051090,257
2026-05-26T18:59:46+00:00,200,0.044455,0.009970,0.035358,0.044245,257
2026-05-26T18:59:47+00:00,200,0.015344,0.001749,0.014644,0.015248,257
2026-05-26T18:59:47+00:00,200,0.021541,0.006616,0.020906,0.021449,257
2026-05-26T18:59:47+00:00,200,0.033212,0.013095,0.031228,0.033111,257
2026-05-26T18:59:47+00:00,200,0.024347,0.006467,0.017467,0.024229,257
2026-05-26T18:59:47+00:00,200,0.022115,0.004302,0.018265,0.022001,257
2026-05-26T18:59:48+00:00,200,0.139287,0.005104,0.124631,0.138112,257
2026-05-26T18:59:48+00:00,200,0.155165,0.028332,0.132677,0.155037,257
2026-05-26T18:59:48+00:00,200,0.143066,0.011433,0.122293,0.142951,257
2026-05-26T18:59:48+00:00,200,0.132510,0.012944,0.106264,0.132268,257
2026-05-26T18:59:48+00:00,200,0.157290,0.024617,0.146193,0.157012,257
2026-05-26T18:59:50+00:00,200,0.180155,0.006965,0.147437,0.179778,257
2026-05-26T18:59:50+00:00,200,0.198195,0.008178,0.183044,0.184852,257
2026-05-26T18:59:50+00:00,200,0.143165,0.029555,0.116637,0.142839,257
2026-05-26T18:59:50+00:00,200,0.181780,0.044978,0.156996,0.181553,257
2026-05-26T18:59:50+00:00,200,0.185645,0.020894,0.167511,0.185329,257
2026-05-26T18:59:51+00:00,200,0.148807,0.048285,0.133180,0.148598,257
2026-05-26T18:59:51+00:00,200,0.114638,0.011149,0.087236,0.114453,257
2026-05-26T18:59:51+00:00,200,0.103542,0.001082,0.075354,0.103444,257
2026-05-26T18:59:51+00:00,200,0.094510,0.009518,0.074401,0.094348,257
2026-05-26T18:59:51+00:00,200,0.113387,0.026030,0.087134,0.113158,257
2026-05-26T18:59:53+00:00,200,0.079762,0.021219,0.056101,0.079654,257
2026-05-26T18:59:53+00:00,200,0.046343,0.024263,0.045657,0.046268,257
2026-05-26T18:59:53+00:00,200,0.055363,0.012555,0.038576,0.055283,257
2026-05-26T18:59:53+00:00,200,0.073112,0.028409,0.072253,0.073019,257
2026-05-26T18:59:53+00:00,200,0.064843,0.028724,0.048530,0.064798,257
2026-05-26T18:59:54+00:00,200,0.036804,0.015401,0.030043,0.036693,257
2026-05-26T18:59:54+00:00,200,0.036860,0.015057,0.029247,0.036709,257
2026-05-26T18:59:54+00:00,200,0.032010,0.009499,0.023753,0.031900,257
2026-05-26T18:59:54+00:00,200,0.034515,0.013687,0.030502,0.034466,257
2026-05-26T18:59:54+00:00,200,0.031500,0.007914,0.023677,0.031375,257
2026-05-26T18:59:55+00:00,200,0.099497,0.012108,0.067837,0.099395,257
2026-05-26T18:59:55+00:00,200,0.143318,0.036428,0.135999,0.143203,257
2026-05-26T18:59:55+00:00,200,0.107168,0.011566,0.097200,0.107040,257
2026-05-26T18:59:55+00:00,200,0.116298,0.003086,0.106558,0.116157,257
2026-05-26T18:59:55+00:00,200,0.121428,0.015545,0.091084,0.121196,257
2026-05-26T18:59:57+00:00,200,0.115612,0.010851,0.078910,0.115473,257
2026-05-26T18:59:57+00:00,200,0.114136,0.000908,0.102860,0.113865,257
2026-05-26T18:59:57+00:00,200,0.120245,0.006997,0.099770,0.120031,257
2026-05-26T18:59:57+00:00,200,0.136900,0.036436,0.103948,0.136815,257
2026-05-26T18:59:57+00:00,200,0.142837,0.024301,0.100178,0.115699,257
2026-05-26T18:59:58+00:00,200,0.122663,0.022026,0.115101,0.122428,257
2026-05-26T18:59:58+00:00,200,0.141455,0.021955,0.133341,0.141313,257
2026-05-26T18:59:58+00:00,200,0.105065,0.007457,0.086572,0.104878,257
2026-05-26T18:59:58+00:00,200,0.111615,0.007062,0.081586,0.111483,257
2026-05-26T18:59:58+00:00,200,0.132686,0.007720,0.103082,0.132408,257
2026-05-26T19:00:00+00:00,200,0.064899,0.014874,0.041324,0.064851,257
2026-05-26T19:00:00+00:00,200,0.063490,0.019002,0.046604,0.063410,257
2026-05-26T19:00:00+00:00,200,0.049345,0.006497,0.035601,0.048861,257
2026-05-26T19:00:00+00:00,200,0.036822,0.003169,0.026946,0.036732,257
2026-05-26T19:00:00+00:00,200,0.057209,0.008076,0.050315,0.057102,257
